Reference List 4;RXU500/ILRS500/SRU500NF/uDoor @ 10.113.141.62;2019-01-22;10:07:14.566;37026;E2 80 11 60 60 00 02 04 AC 67 A1 9D;4;867500;-52;248;1
Reference List 4;RXU500/ILRS500/SRU500NF/uDoor @ 10.113.141.62;2019-01-22;10:07:14.570;37030;E2 80 11 60 60 00 02 04 AC 67 A1 9D;4;867500;-52;295;1
Reference List 4;RXU500/ILRS500/SRU500NF/uDoor @ 10.113.141.62;2019-01-22;10:07:14.817;37276;E2 80 11 60 60 00 02 04 AC 67 A1 9D;4;867500;-52.5;306;1
Reference List 4;RXU500/ILRS500/SRU500NF/uDoor @ 10.113.141.62;2019-01-22;10:07:14.570;37030;E2 80 11 60 60 00 02 04 AC 67 A1 9F;4;867500;-52.5;267;1
Reference List 4;RXU500/ILRS500/SRU500NF/uDoor @ 10.113.141.62;2019-01-22;10:07:14.570;37030;E2 80 11 60 60 00 02 04 AC 67 A1 9F;4;867500;-52.5;126;1
Reference List 4;RXU500/ILRS500/SRU500NF/uDoor @ 10.113.141.62;2019-01-22;10:07:14.817;37276;E2 80 11 60 60 00 02 04 AC 67 A1 9F;4;867500;-53;318;1
Reference List 4;RXU500/ILRS500/SRU500NF/uDoor @ 10.113.141.62;2019-01-22;10:07:14.817;37276;E2 80 11 60 60 00 02 04 AC 67 A1 9F;4;867500;-54;322;1
Reference List 4;RXU500/ILRS500/SRU500NF/uDoor @ 10.113.141.62;2019-01-22;10:07:14.570;37030;E2 80 11 60 60 00 02 04 AC 67 A1 9E;4;867500;-54;299;1
Reference List 4;RXU500/ILRS500/SRU500NF/uDoor @ 10.113.141.62;2019-01-22;10:07:14.817;37276;E2 80 11 60 60 00 02 04 AC 67 A1 9E;4;867500;-52.5;299;1

